quality,n,phylometric,statistic,p,regime,epoch,mut_distn
33% resolution,50,sum_distance,584.0,0.6055398662613332,plain,7,np.random.standard_normal
10% resolution,50,sum_distance,578.5,0.5689851479429751,plain,7,np.random.standard_normal
3% resolution,50,colless_like_index,613.0,0.8130405737621077,rich ecology,7,np.random.standard_normal
1% resolution,50,colless_like_index,614.0,0.8205387894383639,rich ecology,7,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,rich ecology,7,np.random.standard_normal
10% resolution,50,colless_like_index,165.0,5.086836313927119e-06,rich ecology,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,631.0,0.9499685188719619,rich ecology,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,580.0,0.5788512112255246,rich ecology,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,629.0,0.9346046719840639,rich ecology,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,628.0,0.9269315130521094,rich ecology,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,566.0,0.49006249702346216,rich ecology,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,624.0,0.8963138410681736,rich ecology,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,rich ecology,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,41.0,8.502529682098662e-09,rich ecology,7,np.random.standard_normal
3% resolution,50,sum_distance,634.0,0.973047420887899,rich ecology,7,np.random.standard_normal
1% resolution,50,sum_distance,589.0,0.6396530018516378,rich ecology,7,np.random.standard_normal
33% resolution,50,sum_distance,624.0,0.8963138410681736,rich ecology,7,np.random.standard_normal
10% resolution,50,sum_distance,633.0,0.9653509884575846,rich ecology,7,np.random.standard_normal
33% resolution,50,colless_like_index,169.0,6.109585409500458e-06,spatial structure,7,np.random.standard_normal
10% resolution,50,colless_like_index,576.0,0.5527284110902966,spatial structure,7,np.random.standard_normal
1% resolution,50,colless_like_index,597.0,0.6958284390633942,spatial structure,7,np.random.standard_normal
3% resolution,50,colless_like_index,626.0,0.9116062720674252,spatial structure,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,619.0,0.8582630586832802,spatial structure,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,596.0,0.6887064978279134,spatial structure,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,636.0,0.9884471006904338,spatial structure,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,634.0,0.973047420887899,spatial structure,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,spatial structure,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,388.0,0.016018532187551015,spatial structure,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,637.0,0.9961489139450291,spatial structure,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,564.0,0.47800433690945443,spatial structure,7,np.random.standard_normal
33% resolution,50,sum_distance,618.0,0.8506893529466235,spatial structure,7,np.random.standard_normal
10% resolution,50,sum_distance,609.0,0.7832252432554863,spatial structure,7,np.random.standard_normal
1% resolution,50,sum_distance,634.0,0.973047420887899,spatial structure,7,np.random.standard_normal
3% resolution,50,sum_distance,632.0,0.9576577827172162,spatial structure,7,np.random.standard_normal
10% resolution,50,colless_like_index,196.0,2.026757046469517e-05,strong selection,7,np.random.standard_normal
3% resolution,50,colless_like_index,606.0,0.7610682552125038,strong selection,7,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,strong selection,7,np.random.standard_normal
1% resolution,50,colless_like_index,637.0,0.9961489139450291,strong selection,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,521.0,0.2607556207263785,strong selection,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,506.0,0.20429624539024516,strong selection,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,564.0,0.47800433690945443,strong selection,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,460.0,0.08662850412550041,strong selection,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,212.0,4.0001658344816656e-05,strong selection,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,604.0,0.7464038125448392,strong selection,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,strong selection,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,628.0,0.9269315130521094,strong selection,7,np.random.standard_normal
10% resolution,50,sum_distance,511.0,0.22203311073335785,strong selection,7,np.random.standard_normal
3% resolution,50,sum_distance,503.0,0.1941616029918274,strong selection,7,np.random.standard_normal
33% resolution,50,sum_distance,567.0,0.4961523833965189,strong selection,7,np.random.standard_normal
1% resolution,50,sum_distance,466.5,0.09879570741258704,strong selection,7,np.random.standard_normal
3% resolution,50,colless_like_index,539.0,0.34168156769403624,weak ecology,7,np.random.standard_normal
1% resolution,50,colless_like_index,633.0,0.9653509884575846,weak ecology,7,np.random.standard_normal
10% resolution,50,colless_like_index,88.0,1.1299671677369374e-07,weak ecology,7,np.random.standard_normal
33% resolution,50,colless_like_index,0.0,7.556929455863566e-10,weak ecology,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,628.0,0.9269315130521094,weak ecology,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,619.0,0.8582630586832802,weak ecology,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,606.0,0.7610682552125038,weak ecology,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,612.0,0.805559457241567,weak ecology,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,537.0,0.3319694831715281,weak ecology,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,629.0,0.9346046719840639,weak ecology,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,22.0,2.8226548342339874e-09,weak ecology,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak ecology,7,np.random.standard_normal
3% resolution,50,sum_distance,617.0,0.8431293969609626,weak ecology,7,np.random.standard_normal
1% resolution,50,sum_distance,619.0,0.8582630586832802,weak ecology,7,np.random.standard_normal
10% resolution,50,sum_distance,593.0,0.6675078082538215,weak ecology,7,np.random.standard_normal
33% resolution,50,sum_distance,611.0,0.7980960963894896,weak ecology,7,np.random.standard_normal
10% resolution,50,colless_like_index,293.0,0.0008824284567292386,weak selection,7,np.random.standard_normal
33% resolution,50,colless_like_index,3.0,9.06805772149548e-10,weak selection,7,np.random.standard_normal
3% resolution,50,colless_like_index,557.0,0.43710630271165707,weak selection,7,np.random.standard_normal
1% resolution,50,colless_like_index,596.0,0.6887064978279134,weak selection,7,np.random.standard_normal
10% resolution,50,mean_evolutionary_distinctiveness,611.0,0.7980960963894896,weak selection,7,np.random.standard_normal
33% resolution,50,mean_evolutionary_distinctiveness,616.0,0.8355838689274765,weak selection,7,np.random.standard_normal
3% resolution,50,mean_evolutionary_distinctiveness,618.0,0.8506893529466235,weak selection,7,np.random.standard_normal
1% resolution,50,mean_evolutionary_distinctiveness,634.0,0.973047420887899,weak selection,7,np.random.standard_normal
10% resolution,50,mean_pairwise_distance,23.0,2.9937649854285763e-09,weak selection,7,np.random.standard_normal
33% resolution,50,mean_pairwise_distance,0.0,7.556929455863566e-10,weak selection,7,np.random.standard_normal
3% resolution,50,mean_pairwise_distance,340.0,0.004080760905260814,weak selection,7,np.random.standard_normal
1% resolution,50,mean_pairwise_distance,558.0,0.44282253656653425,weak selection,7,np.random.standard_normal
10% resolution,50,sum_distance,616.0,0.8355838689274765,weak selection,7,np.random.standard_normal
33% resolution,50,sum_distance,602.0,0.73183063851359,weak selection,7,np.random.standard_normal
3% resolution,50,sum_distance,610.0,0.7906511428554124,weak selection,7,np.random.standard_normal
1% resolution,50,sum_distance,610.0,0.7906511428554124,weak selection,7,np.random.standard_normal
