id,ancestor_list,origin_time,destruction_time,num_orgs,tot_orgs,num_offspring,total_offspring,depth,sequence
25089265,[25087253],99531,99572,0,1,1,25,5941,xwbpjagcvdalwvzpyymwddvlvadcyafwcxvvducvousmczkwaicqpjzzcwyuvlsdxtsqioaviyiouppkvdvqeaxuacurdicyyqpzvvvvfcjvvgapx
25097085,[25093390],99560,99572,0,1,1,2,5956,xwjjagcvajzbtljyyaybmbutzbnwjwfuwvvvufvylzdcrkotqcwdcvuvximvbvasbzipupwlpcvftrmljctovnbtbwqvezuomyqyzvvvvfcjvvgaox
25099952,[25098003],99572,99627,0,1,1,28,5962,xwjjagcvajnbtcuyyaybmbutbanwzjfmuvvvjivyozohrxnaccwduvuvjiivrvfsbzibuiwlpovvsomfjctmvrbtbswfozuwtyqyzvvvvfcjvvgaox
25086778,[25076454],99521,99572,0,1,1,7,5957,xwjagcvajnbluyywbbmbubbbnwojfyuvvvnfvyokduwknamcwduvuvjimvyvrsxzibypwlxcvfcxmljcsmvrbxbnwvjzudmyboyzvvvvfcjvvgaoh
25121269,[25116162],99653,99673,0,1,1,4,5924,xwrjagcvjvkztmvyyuazayxuvqvgqwwmsbkbvvzvkvuaokcflvencvxploczublvswuwbnnwyacbyfusobxzbymjifclveofiyyuyzvvvvfcjvvgabu
25097097,[25095111],99560,99580,0,1,1,16,5951,xwtjagcvalnmrbzybaybwqutbknwojtxxvvvkkvyozfcrhoxmcwddvqvozjlyvlsludfylkzcvfmzmujcbwvwbiufpviokciyqyzfvvvfcjvvgaduxwtjagcvaln
25095506,[25093368],99555,99571,0,1,1,32,5961,xwqjagcvajxbtleyyyybmbutbbnwovfmuvvvyjvyozdcrkotmcwduvuvnimvyvtsbzjpcpwlpcvfcsmljctmvrbtbijvojzudmyqyzvvvvfcjvvgapj
25085474,[25082566],99517,99571,0,1,1,42,5926,xwkjagcvvxhhrhvybyndsvpovxvkluwjbmxvlvvprsjupdtcttrwiwacjzmzlukyhowatohvclovvszhubkbjedajuqvpxbukyboyzvvvvfcjvvgahq
25094160,[25090028],99549,99571,0,1,1,1,5957,xwtjagcvsmnawvybyjaybvsvkdwlqcdsrvbvmomamricrarbjomciqlzcpwvokvwokuciscocsiokitazpsbvlcbvzptudvkilczvvvvfcjvvgaiy
25095178,[25089535],99553,99570,0,1,1,177,5960,xwtjagcvslnanvybyjaybvrvkvdulqcusrvbvfdmamjiciarypodciylzcpavokvffkupsscocsiokltaubsbvlcbvnptudvpakczvvvvfcjvvgaiy
25094781,[25093225],99551,99570,0,1,1,30,5957,xwtjagcvslnawvybyjaybvsvkdwlqcdsrvbvmomamricrarbjomciqlzcpwvokvwokucsscocsiokitazpsbvicbvzptudvkalczvvvvfcjvvgaiy
25208888,[25200114],99985,100000,0,1,2,3,5949,xwajagcviovrutvybynaoecvzxcxwfwjfoxvvvuzrsxubqtbawjuwkaowkofsyysdzwetshvclcvvbzhumkbjxyzhuqvxxwobysqyzvvvvfcjvvgambxwajaxwaja
25097555,[25085124],99563,99570,0,1,1,168,5953,xwtjagcvsinanvybyxaybvrvkvdulqcusevbvmpmaxxiciarbjomciqlzcpavokvwfkunsscodsiokltabpsbvlcbvzptudvjalczvvvvfcjvvgaiy
25186177,[25177928],99899,99906,0,1,1,5,5972,xwxjagcxwjjagcvfnatranyynynrutboanwonmxvvvkbvxczocraocmwdmvqvthwvbvysiunwkbslpxvfcltpoztctwveuicwpvyorivyqyzvvvvfcjvvgado
25111668,[25105437],99615,99661,0,1,1,16,5954,xwtjagcvalfnmrbzybaybwqutbknwojtxxvvvkuvyozfcroxmcwddvqvozjlyvlsludfylkzcvfmzmujcbwvwbiufpviokciyqyzfvvvfcjvvgaduxwtjagcvaln
25086335,[25075365],99519,99569,0,1,1,3,5912,xwrjagcvvoztrvetyuazacxmvpvyrwwmjbmbvvzvkvukobxoovencxpcbpyublvffywbsnwyecbyfusouuvbdxjflclkbxlayyuyzvvvvfcjvvganb
25091514,[25090094],99540,99567,0,1,1,25,5951,xwtjagcvhhfanvybyjaybvlvovdulpcasuvbvmpnfmxicilrbjomcidjztuavxkvwykupsefocsiikltappsbvlcjvzpjudvjcjczvvvvfcjvvgawy
25092643,[25090460],99543,99567,0,1,1,63,5946,xwbpjagcvdarbvzvyymwdfvlvzdoyafwcfvvdcpvotsmcrtwamcqpjzxuwydvlsdspsqioaviioukpwvdvnoaxuacurdicyyqyzvvvvfcjvvgapxxwbpjagvvdarw
25093883,[25092670],99549,99567,0,1,1,14,5955,xwjjagcvajzbtljyyaywmbutzbnwjwfuwvvvufvylzdcrsotqcwdcvuvximvyvasbzipupwlpcvftrmlpctovnbnbwqvezuomyqyzvvvvfcjvvgaox
25142655,[25129765],99733,99754,0,1,1,4,5927,xwrjagcvjvkztmvyyuazayxuvqvyqwwmsbkbvvzskvuzokcflvencvxplozubnvswuwbnnwyacbyfusobxzbymjifclveofiyyuyzvvvvfcjvvgabg
25192202,[25190196],99921,99943,0,1,1,4,5973,xwtjagcvalfhmrbzybaybwqutbknwojtxxvvvkfvyozfcroxmcwddvvozjlyvlsludfylkrcvfmzmujcbwvwbiufpvlokciyqyzfvvvfcjvvgdduxwtjaglvaln
25113668,[25105344],99623,99651,0,1,1,63,5950,xwbpjagcvdarbvzvyymwdfvlvzdoyafwcfvvdcpvotcmcrtwamcqpjzxuwydvlsdspsqioaviioukpwvdvnnaxuacurdicyyqyzvvvvfcjvvgapxxwbpjagvvdarw
25084071,[25082659],99510,99566,0,1,1,19,5938,xxwjjagcvajbbtluylayufbpubznwnjfmuvvvuvyozdcqknamcwduvunvjimvyvtsbpibupwlpcvfcsmljctmvjbtbwwvozuwlyqyzvvvvfcjvgao
25094373,[25092111],99550,99566,0,1,1,151,5949,xwjjagcvajzbtljyyaybfbutzbnwoxflfvvvufvylzccrkmaccxdivxvximvwvasbziyupwlpcvftsmdjctsvibtbwwvewuomyqyzvvvvfcjvvgaox
25093953,[25091851],99549,99565,0,1,1,4,5942,xwtjagcvvlnxnvybytwybvlvavallwdakyvzvdtiajxyamatctcpcialzphmvwdviokxpzocecwixjltlclsbudcnvzkbqnvzalczvvvvfcjvvgazx
25087176,[25080737],99524,99565,0,1,1,17,5953,xwtjagcvslnanvmbyjaybvrvkvdulqcusrvjvfpmamjiciaryjomciylqcpavokvffkupsscocsiokltaubsbvlcbvlkeudvjalczvvvvfcjvvgaiy
25088586,[25084252],99528,99564,0,1,1,16,5952,xwjjagcvajnbauyyaybmbutbbnwojfmuvvvnfvyozwcrbjzmcwduvuvjisvyvtsbzibupnlpwvfcsmlfctmvrbtbwwvoeodmywyzvvvvfcjvvgaoxxwjuagc
25168513,[25166410],99831,99845,0,1,1,5,5974,xwwjagcvojmvtluyyaybybhtbcnwobtiuvuvufvyozdcrcoamcjduvavjdtvivatozbbuptlpcvfkzciycxmvjbtbwnvyxrbmkqfzvvvvfcjvvgaro
25130254,[25122780],99686,99708,0,1,1,5,5962,xwwjagcvojmvtluyyaybybhtbcnwobfiuvuvufvyozdcrkoamcjduvavjdtvivatozbbuptlpcvfkzciycxmvjbtbwnvxxrbmkqfzvvvvfcjvvgaro
25090057,[25088643],99534,99564,0,1,1,4,5920,xwrjagcvvozthvytyubzacxuvqyqlwmsbmbvvzvkvuaokxflvencvxpcoczublvsfhwbnnwyacbyfusobxzbxxjilclveobiyyuyzvvvvfcjvvgaub
25208867,[25207075],99985,100000,0,1,1,1,5978,xwjjagcvafnctlbyyatvmbutbbnwjfmuvvvnjvyozdcxkntmcwuhuvnimvyvttbxifupwlpmvucssljctmvrbxtzuwvmzudoyqyzvvvvfcjvvgaoxxwjjagc
25103345,[25099856],99584,99613,0,1,1,128,5963,xwtjagcvslnanvybyjaybvrvkvdulqcusrvbvfdmamjiciarypodciylzcpavokvffkuprscocsiokltaubsbvlczvnptudvprkczvvvvfcjvvgaiy
25194118,[25191933],99928,99949,0,1,1,1,5965,xwfjagcvajhkhvyiynawqefvcvkucljbdxkvvirtlurkzfawxozupmqzhxwnnkybvwalktvzucvvpzhmltqjxwflimwpkbuaymcyzvvvvfcjvvgaznxwfjatcvajhxwfjagcvajh
25096314,[25087719],99558,99633,0,1,1,42,5928,xwkjagcvvxhhrhvybyndsvpovxvkluwjbmxvlvvprsjupdtcttrwiwacjzmzlukyhowatohvclovvszhubkbjedajqqvpxbukyboyzvvvvfcjvvgahq
25085685,[25073493],99517,99569,0,1,1,17,5950,xwtjagcvslnanvmbyjaybvrvkvdulqcusrvjvfpmamjiciaryjomciylqcpavokvffkupsscocsiokltaubsbvlcbvlptudvjalczvvvvfcjvvgaiy
25087719,[25085474],99525,99564,0,1,1,42,5927,xwkjagcvvxhhrhvybyndsvpovxvkluwjbmxvlvvprsjupdtcttrwiwacjzmzlukyhowatohvclovvszhubkbjedajuqvpxbukyboyzvvvvfcjvvgahq
25194213,[25192167],99929,99952,0,1,1,2,5949,xwrjagcvvlztkvytyuazacquvqvuqwwmsbmbvvcvkmuaokxrvyncvzqnoczunlvufhhbnfztacbyfdsobezjxajlclvpsbiyyuyzvvlvfcjvvgabqxwgjagcxwejagc
25122408,[25118139],99656,99665,0,1,1,7,5960,xwljagcvhbfaqvybyjaybvlvkvduaqcasbvcvcpnmmxucieibeomcidezfeavxkvwflspdechcsikktaxpsbvlcbvzptumvjcjczvvvvfcjvvgntlxwtjagc
25095200,[25093292],99553,99572,0,1,1,108,5918,xwrjagcvjvoztmvyyuazacxuvqvyqwwmsbmbvvzvkvuaokcflvencvxploczublvswuwbnnwyacbyfusobxzbyxjilclveofiyyuyzvvvvfcjvvgabuxwrjalc
25135110,[25132950],99704,99744,0,1,1,14,5958,xwtjagcvalfnmrbzybaybwqutbknwojtxxvvvkuvyozfcroxmcwddvqvozjlyvlsludfylkzcvfmzmujcbwvwbiufpvlokciyqyzfvvvfcjvvgaduxwtjagcvaln
25088480,[25080159],99527,99563,0,1,1,6,5942,xwxjagcvvlhnnvybylayyvjvwvcolhhzjrvbvttrascyrnjrktupciulznkavwpsdekdocbqcstielccfpsbplcnvzpfudvjaiczvvvvfcjvvgaqx
25095111,[25093144],99553,99563,0,1,1,16,5950,xwtjagcvalnmrbzybaybwqutbknwojtxxvvvkkvyozfcrhoxmcwddvqvozjlyvlsludfylkzcvfmzmujcbwvwbiuwpviokciyqyzfvvvfcjvvgaduxwtjagcvaln
25126875,[25118891],99674,99683,0,1,1,31,5957,xwjjagcvafiitljyyaybfbutzbnwowflfvvvufvylzccrkmaccwdivnvxcmvwvasbziyupwlpcvfxsmdjctsvibtbwwvewuomyxyzvvvvfcjvvgaox
25084876,[25081095],99514,99563,0,1,1,206,5959,xwtjagcvslnanvybyjaybvrvkvdulqcusrabvfpmamjiciaryvomcinlmcpavokvffkupsscocsiokltaubsbvlcbvnptudvyalqzvvvvfcjvvgacy
25091280,[25089184],99539,99560,0,1,1,11,5966,xwtjagcvflcakvybyjaybvlvfvdhaqcudrvbvmpmpmxiciarbbomcidtztpavouvhfkuautcocziokfdabksbvlcbvzpaudvraiczvvvvfcjvvgaiy
25075365,[25073380],99477,99560,0,1,1,3,5911,xwrjagcvvoztrvetyuazacxmvpvyrwwmjbmbvvzvkvukobxoovencxpcbpyublvffywbsnwyecbyfusouuvbdxjflclkbxlayyuyzvvvvfcjvvganb
25205820,[25201948],99974,99998,0,1,2,3,5976,xwxjagcxwjjagcvfnotranyynynbutboanwonnxvvvkbvxczocraocmwdmvqvthwvbvysiunwkpdlpxvfcltpoztctwvduicwpvyorcvyqyzvvvvfcjvvgado
25169236,[25162744],99835,99855,0,1,1,24,5935,xwrjagcvjvkjtmvyyuazayxuvqvyswwmsbkbvvzvvsaozcflvencvxploczublvswdwbnnwjacbyfusobxabymjilcleeofiyyuyzvvvvfcjvvgabu
25200407,[25191119],99952,99968,0,1,1,4,5976,xwjjagcvljmbtljyyaybfbuoabnwowflfvvvcfvylzxckuatxweivxvxkmwvasbzibdpwleotftsmdjctyvibtbwwvewukmyqyzvvvvfcjvvgayx
25164577,[25160864],99816,99912,0,1,3,23,5974,xwtjagcvqlnanvybyjayqvrvkvdulqcusrvbvfdmamjiciaryodciylzcpavokvffkuprscocsimokltaubsbvlczvnptuqvprknzvvvvfcjvvgaiy
25091678,[25089811],99540,99558,0,1,1,32,5931,xwpjagcvvxfhmivybynaoecfvbvkmuwjzmxvvvvzssousethawbuqwacjziuzskrszwadkrvclsvvrtbmmwbjxfahquvsxbubybqyzvvvvfcjvvgamq
25085847,[25084479],99517,99558,0,1,1,76,5953,xwjjagcvfnotranyypynbutbonwonmxvvvkfvxczocraocmwddvqvthlvbvasiunwypslpxvfctmoztctwviuiuwpvyorcvyqyzvvvvfcjvvgadoxwpjagcxwpjagcxwpjagc
25090697,[25088485],99536,99557,0,1,1,13,5954,xwtjagcvslnanvyfyjaybvrvqudulqwusrvbvmpmamxiciaryjovmciqlzcpavonvwkupsscossiokltabbsbvlcyvzptuwvjalczvvvvfcjvvgaiy
25189296,[25186145],99910,99917,0,1,1,11,5974,xwxjagcxwjjagcvfnatranyynynrutboanwonmxvvvkbvxczocraocuwdmvqvthwvbvysiunwkbslpxvfcltpoztctwveuicwpvyorivyqyzvvvvfcjvvgado
25118915,[25117676],99644,99667,0,1,1,117,5956,xwjjagcvafzbtnjyyaybfbutzbnwowfldvvvufvylzccrkmaccwdivivxcmvwvasbziyupwlpcvftsmdjctsvibtbwwvewuomyqyzvvvvfcjvvgaox
25206243,[25202792],99975,99991,0,1,1,1,5984,xwtjagcvsinacvybyjaybvrvkvdulqcusradvfpmamjijibsyvomciyezcpavokvffknpslcocsiakltacbtbvjcbvnptudvkalczvvvvfcjvvgaiy
25090192,[25088164],99534,99557,0,1,1,9,5951,xwjjagcvajnltluyyaybmbuxbbnwobfmuvvvnjvyszdcrhekwcwduvuvnimvyvtskzibupylpcvfcsoljcumvobbbwwvozudmyqyzvvvvfcjvvgaox
25086738,[25085136],99521,99559,0,1,1,177,5957,xwtjagcvslnanvybyjaybvrvkvdulqcusrvbvfdmamjiciarypodciylzcpavokvffkupsscocsiokltaubsbvlcbvnptudvpakczvvvvfcjvvgaiy
25080737,[25069438],99498,99557,0,1,1,17,5952,xwtjagcvslnanvmbyjaybvrvkvdulqcusrvjvfpmamjiciaryjomciylqcpavokvffkupsscocsiokltaubsbvlcbvlpeudvjalczvvvvfcjvvgaiy
25196263,[25176000],99936,99951,0,1,1,2,5935,xwrjagcvvozqrvytyuazatxjvqvrcwmabmbmvzvkvuuospfovancvxucojzfblvyfhtbonwyecbyiusobuzowxjdlclvbllayykyzvvvvfcjvvgafi
25162399,[25149093],99808,99814,0,1,1,32,5962,xwljagcvojnvtluyyaybybhibclwobfiuvuvufvytzddrkoamcjduvavjbvivasozbbuptjcffksuiictmvqbtbwwvoxlpmyqmzvvvvfcjvvgaroxwlmagc
25092670,[25091028],99543,99556,0,1,1,14,5954,xwjjagcvajzbtljyyaywmbutzbnwjwfuwvvvufvylzdcrkotqcwdcvuvximvyvasbzipupwlpcvftrmlpctovnbnbwqvezuomyqyzvvvvfcjvvgaox
25091475,[25089659],99540,99556,0,1,1,206,5949,xwjjagcvafzbtljyyaybfbutzbnwowflfvvvufvylzccrkmaccwdivxvximvwvasbziyupwlpcvftsmdjctsvibtbwwvewuomyqyzvvvvfcjvvgaox
25088952,[25074988],99530,99556,0,1,1,7,5923,xwrjagcvvozqrvytyuazacxmvqvrcwmabmbmvzvkvuuosxfovancvxucojzfblvyfhtbonwyecbyiusobuzbwxjdlclvbblayykyzvvvvfcjvvgafi
25166805,[25155753],99825,99903,0,1,1,1,5965,xwjjagcvljmbtljyyaybfbuoabnwowflfvvvufvylzxcrkuacxwwivxvxkmvwvasbzibdpwlpovftsmdjctyvibtbwwvewukmyqyzvvvvfcjvvgaox
25083470,[25080037],99509,99555,0,1,1,50,5954,xwjjagcvajzluluyyaydmbhtrtswojfmuvvvufyozncrlpawcwduvavhimvyvasozibupwlbpvfcscbjcsmvqbrbwnvotsppyqyzvvvvfcjvvgazo
25182029,[25177380],99883,99898,0,1,1,5,5953,xwpjagcvxfhmavybynaoecfvbvkmuwjzmxvvvvzssousethawuqwucjziuzskrszwadkrvcpsvvrtwmmjbjxfahiovsxbubybqyzvvvvfcjvvgahq
25090518,[25083858],99535,99555,0,1,1,5,5951,xwpjagcvhjlwhvzyeayowlqbbyeytjfquvvaufvyozfcrvoaspwevnvjumvawpozdeavwdzcdinqxoojbtbsdxjbmqvopccwyvyzvvvvfcjvvgago
25093292,[25087624],99547,99554,0,1,1,108,5917,xwrjagcvvoztmvyyuazacxuvqvyqwwmsbmbvvzvkvuaokcflvencvxploczublvswhwbnnwyacbyfusobxzbyxjilclveofiyyuyzvvvvfcjvvgabbxwrjagc
25082566,[25078674],99504,99553,0,1,1,42,5925,xwkjagcvvxhhrhvybyndsvpovxvkluwjbmxvlvvprsjupdtcttrwiwacjzmzlukyhowatohvclovvszhubkbjedajuqvpxbukyboyzvvvvfcjvvgahq
25180970,[25177644],99878,99891,0,1,1,2,5970,xwxjagcxwjjagcvfnotranyynynbutboanwonmxvvvkbvxczocraocmwduvqvthwvbvysiunwkpslpxvfcltpoztctwviuicwpvyorcvyqyzvvvvfcjvvgado
25087606,[25078832],99525,99552,0,1,1,16,5942,xwjjagcvzjnmtljyyaybmbutbbxwowflwvvvudvyoorcrkoaccwdivuvximvyvasbzibupwlpcvrtsmljctbvibtbwwvezuomyqyzvvvvfcjvvgaox
25091994,[25090192],99541,99552,0,1,1,9,5952,xwmjagcvajnltluyyaybmbuxbbnwobfmuvvvnjvyszdcrhekwcwduvuvnimvyvtskzibupylpcvfcsoljcumvobbbwwvozudmyqyzvvvvfcjvvgaox
25087868,[25084512],99525,99552,0,1,1,10,5951,xwwjagcvojmvtluyyaybybhtbcnwobfiuvuvufvyozdcrkoamcjduvavjimvivatozbbuptlpcvfkzcijctmvjbtbwtvxxrbmkqfzvvvvfcjvvgaro
25093018,[25087868],99545,99551,0,1,1,10,5952,xwwjagcvojmvtluyyaybybhtbcnwobfiuvuvufvyozdcrkoamcjduvavjimvivatozbbuptlpcvfkzcijctmvjbtbwtvxxrbmkqfzvvvvfcjvvgaro
25157221,[25155631],99789,99811,0,1,1,47,5967,xwxjagcxwjjagcvfnatranyynynrutboanwonmxvvvkbvxczocraocmwdmvqvthwvbvysiunwkbslpxvfcltpoztctwveuicwpvyorivyqyzvvvvfcjvvgado
25088485,[25086601],99527,99581,0,1,1,13,5953,xwtjagcvslnanvyfyjaybvrvqudulqwusrvbvmpmamxiciaryjovmciqlzcpavonvwkupsscossiokltabbsbvlcyvzptuwvjalczvvvvfcjvvgaiy
25084976,[25081088],99515,99551,0,1,1,210,5954,xwjjagcvafnbtlbyyayvmbutbbnwojfmuvvvnjvyozdcrkntmcwduhuvnimvyvtsbxibupwlpcvfcsmljctmvrbtbwwvozudoyqyzvvvvfcjvvgaox
25085213,[25076212],99516,99550,0,1,1,32,5958,xwqjagcvajxbtleyyaybmbutbbnwovfmuvvvyjvyozdcrkrtmcwduvuvnimvyvtsbzjpcpwlpcvfcsmljctmvrbtbijvojzudmyqyzvvvvfcjvvgapj
25080974,[25077174],99500,99550,0,1,1,16,5952,xwtjagcvslninvybynayfvqvmvdjlwcwxyyivatmamksycmatzpcmsuxlzomvpkvwfkpsqcscwimjlteemabvpcnvzapwnvcalczvvvvfcjvvgasr
25083632,[25081473],99509,99549,0,1,1,82,5954,xwjjagcvajnbtluyyaybcbutbbnwjjfmvvvnjvyozscrkntmcwquvuvnimvyvtsbzibupwlpcvfjsmljctmvrbtbwwvozuamyqyzvvvvfcjvvgaoxxwjlagc
25068629,[25065621],99452,99549,0,1,1,5,5947,xwpjagcvhjlwhvzyeayowlqbbyeyrjfmuvvaufvyozfcrvoaspwevnvjumvawpozdeavwdzcdinqxoojbtbsdxjbmqvopccwyvyzvvvvfcjvvgago
25088164,[25081188],99526,99549,0,1,1,9,5950,xwjjagcvajnltluyyaybmbuxbbnwobfmuvvvnjvyszdcrhekwcwduvuvnimvyvtskzibupylpcvfcsmljcumvrbbbwwvozudmyqyzvvvvfcjvvgaox
25088993,[25085213],99530,99549,0,1,1,32,5959,xwqjagcvajxbtleyyaybmbutbbnwovfmuvvvyjvyozdcrkrtmcwduvuvnimvyvtsbzjpcpwlpcvfcsmljctmvrbtbijvojzudmyqyzvvvvfcjvvgapj
25084985,[25077608],99515,99549,0,1,1,40,5950,xwjjagcvajnbtxuyyaybmbutbbnwzlfmuvvvjavyozohrknancwduvuvjivvyvtsbzibupwlpuvfcoqjctmvrbtbwxwvowuwwyqyzvvvvfcjvvgaoxxwujagc
25091851,[25079529],99541,99549,0,1,1,4,5941,xwtjagcvvlnxnvybytwybvlvavallwdakyvzvdtiajxyamatctcpcialzphmvwdviokxpzocecwixjltlclsbudcnvzkbqnvzalczvvvvfcjvvgazx
25182046,[25176178],99883,99918,0,1,1,8,5982,xwjjagcvajnbtluyypybebutcbnwojfuvvvneofpdkckefmcqfuvmvbimfpvtpbpibrbwlpcvrbsmljctmvqbxbsavozudnyqyzvvvvfcjvvgamx
25122608,[25114224],99658,99700,0,1,2,74,5963,xwjjagcvafnbtlbyyayvmbutbbnwojfmuvvvnjvyoztcrkntmcwduhuvnkmvyvtslxibupwlpcvfcsmljctmvrbtbwwvlzudoyqyzvvvvfcjvvgaox
25091198,[25085339],99539,99548,0,1,1,16,5950,xwljagcvajabtwjyyaybmbuxzbnwowflivvvifvylzdcrkoaccwdivjvximvyvasxzimupwlpcvfzsmijctovrbtbwwvezuumyqyzvvvvfcjvvgaox
25085175,[25062748],99516,99548,0,1,1,11,5962,xwtjagcvflcanvybyjaybvlvfvduaqcudrvbvmpmpmxiciarbbomcidtztpavouvhfkuautcocsiokfdabksbvlcbvzpaudvraiczvvvvfcjvvgaiy
25089467,[25085663],99532,99548,0,1,1,1,5929,xwpjagcvvxfhmhvybynaoecfvbvkluwjzmxvvvvzssouywthawbuqwacjziuzskrszwatkrvclsvvrtbmmwbjxfahquvsxbubywqyzvvvvfcjvvgamy
25080884,[25073241],99499,99548,0,1,1,39,5937,xwfjagcvajhkhvyiynawkefvcvkecljbdxvvvurtnuskzfawxozupqzhxwljlybvwalktvzlcvvpzhmltqjxwflzmwpkbuaybcyzvvvvfcjvvgadn
25088997,[25082480],99530,99546,0,1,1,151,5947,xwjjagcvajzbtljyyaybfbutzbnwoxflfvvvufvylzccrkmaccxdivxvximvwvasbziyupwlpcvftsmdjctsvibtbwwvewuomyqyzvvvvfcjvvgaox
25161424,[25157418],99805,99820,0,1,1,18,5965,xwwjagcvojnvtluyyayayzhtbrnwobfiuvuvufvyyzdcrkoawcjduvavjiqvivatozvbuptlpcvfkzcijctmvjbtbwtvoxrdmkqmzvvvvfcjvvgarqxwwjagc
25107767,[25102366],99601,99627,0,1,1,103,5959,xwtjagcvslnanvybyjaybvrvkvdulqcusrvbvfpmamjiciaryjomciylzcpavokvpfkupsscocjiokltaubsbvlcbvbptudvjalmzvvvvfcjvvgaiq
25086454,[25082544],99519,99552,0,1,1,16,5948,xwtjagcvalnmrbzybaybwqutbknwojtxxvvvkkvyozfcrhoxmcwddvqvozjlyvlsludfylkzcvfmzmujcbwvwbiuwpviokciyqyzfvvvfcjvvgaduxwtjagcvaln
25095681,[25085685],99556,99566,0,1,1,17,5951,xwtjagcvslnanvmbyjaybvrvkvdulqcmsrvjvfpmamjiciaryjomciylqcpavokvffkupsscocsiokltaubsbvlcbvlptudvjalczvvvvfcjvvgaiy
25082085,[25076004],99503,99550,0,1,1,16,5950,xwjjagcvajnbauyyaybmbutbbnwojfmuvvvnfvyozwcrbjzmcwduvuvjisvyvtsbzibupnlpwvfcsmlfctmvrbtbwwvoeudmywyzvvvvfcjvvgaoxxwjuagc
25085766,[25073420],99517,99544,0,1,1,8,5951,xwtjagcvslnanvybyjaybvrvnudulqwusrvbvmpmamxiciaryjomciqlzcpavonvwkupsscossiokltabbsbvlcyvzptuwvjalczvvvvfcjvvgaiy
25086903,[25082465],99522,99543,0,1,1,7,5954,xwtjagcvhbfanvybyjaybvlvkvdulqcasbvcvcpnmmxuciaibeomcidezfeavxkvwffupdechcsikktaxpsbvlcbvzptumvjcjczvvvvfcjvvgntyxwtjagc
25088643,[25086882],99528,99543,0,1,1,4,5919,xwrjagcvvozthvytyubzacxuvqyqlwmsbmbvvzvkvuaokxflvencvxpcoczublvsfhwbnnwyacbyfusobxzbjxjilclveobiyyuyzvvvvfcjvvgaub
25209790,[25206927],99990,99998,0,1,1,1,5986,xwjjagcvafkbtlbyyayvmbutbbnwxjfmuvvvnjvyoztcrzntmcjduhuvnkmvyvtsfxibdpwlpcvqcsmljktmvrbtbwwvlzudoypyzvvvvfcjvvgaox
25080159,[25078232],99495,99543,0,1,1,6,5941,xwxjagcvvlhnnvybylayyvjvwvcolhhajrvbvttrascyrnjrktupciulznkavwpsdekdocbqcstielccfpsbplcnvzpfudvjaiczvvvvfcjvvgaqx
25074961,[25071614],99476,99542,0,1,1,15,5956,xwjjagcvujnltluyyaybmbutbbnwojjmavvvbjvyzwjrkntmcwduvuvnmmvyvtsbkibupclpcvfcsmljctmvrbtbwnvszudmyqyzvvvvfcjvvgabpxgjjagc
25086670,[25084502],99520,99542,0,1,1,23,5948,xwtjagcvalnmrbzybaybwqutbknwojtxxvvvkmvyozfcrcoxmcwddvqvozjlyvlsludfylkzcvfmzmujcbwvwbiuwpviokciyqyzfvvvfcjvvgaduxwtjagcvaln
25078940,[25066133],99492,99541,0,1,1,7,5935,xwnjagcvvlnhnvybytaybvsvacsljrpmlvzvttiamdyxnakbtcmcialzkumvwqvifkypsoxoxwtikbtkcoybuycwvejttnvwalczvvvvfcjvvgkxyxwnjagcvvlnhnvybytaybvsvacxljrpmlvzvttiamd
25165608,[25163595],99821,99845,0,1,1,7,5939,xwkjagcvvxhhbhvybynksvpfvxvkluwjbmxvlvvzrjujdtcttuwiwacjzmzluknhowatjhvclovvszhmbkbjntajzavpxbutyboyzvvvvfcjvvgahqxwkjagf
25183748,[25179626],99889,99899,0,1,1,19,5945,xwrjagcvvlztkvytyuazacquvqvwqwwmsbmbvvcvkmuaokxrvyncvxqnoczunlvufhhbnfztacbyfdsobezjxajlclvpsbiyyuyzvvlvfcjvvgabbxwrjagcxwejagc
25126449,[25118194],99672,99690,0,1,1,30,5953,xwljagcvotnvbhuyyaybybhtbcnwobfuvtvufvyozdcrkoapcjduvavjivivasozbbuptlmcvfkscijctmvqqtbwwvoxlpmqqmzvvvvfcjvvgaroxwljakcxwxjagc
25081502,[25074343],99501,99541,0,1,2,72,5957,xwtjagcvslnanvybyjaybrvkvdulqeusrvbvfpramjiciyryjodciypzcpavokvffkupsscocsiokltaubsbvlcbvnptudvjakczvvvvfcjvvgaiy
25208186,[25204926],99983,99999,0,1,1,1,5955,xwrjagcvvojzvytyqizazxmvqvzhwmnbszbjvzvkvuubkxfovaarvxmcijzrylvsfhwennwlefyfosobuzbwxjjlclidblayydjzvvvvfcjvvgafr
25125552,[25124498],99669,99693,0,1,1,32,5966,xwqjagcvajxbtleyyyybmbutbbnwovfmuvvvyjvyozdcrkotmcwduvuvnimvyvlsbzjpcpwlpcvfcsmljctmvrbtbijvojzudmyqyzvvvvfcjvvgapy
25087495,[25074343],99525,99540,0,1,1,67,5957,xwtjagcvslnanvybyjaybrvkvdulzeusrvbvfpramjiciyryjodciypzcpavokvffkupsscocsiokltaubsbvlcbvnptudvjakczvvvvfcjvvgaiy
25170860,[25166978],99840,99914,0,1,1,7,5973,xwjjagcvajyluluyyaydmbxtrtswojfmmvvnufkozpcrlpawctduvavhimvlvcsozibupwlbpvfcscbjcsmvqbkewxvotfppyqyzvvvvfcjvvgazoxwjjagcvajy
