id,ancestor_list,loc,trait,origin_time,island,niche,ancestor_id
412122,[411729],32685,292992.66,262128,0,7,411729
412135,[411749],1135,292931.1,262129,0,0,411749
412136,[411767],1149,292930.44,262129,0,0,411767
412155,[410656],2622,292931.28,262129,0,0,410656
412173,[411451],4113,292979.22,262129,0,1,411451
412176,[411474],4578,292979.94,262129,0,1,411474
412184,[411468],4998,292980.53,262129,0,1,411468
412187,[410921],5187,292979.03,262129,0,1,410921
412189,[409485],5395,292981.9,262129,0,1,409485
412191,[411456],5521,292981.56,262129,0,1,411456
412209,[411829],6920,292980.22,262129,0,1,411829
412232,[411843],9048,292939.03,262129,0,2,411843
412235,[411489],9524,292936.7,262129,0,2,411489
412239,[411864],9671,292936.53,262129,0,2,411864
412241,[411500],9751,292934.66,262129,0,2,411500
412251,[411859],10365,292936.6,262129,0,2,411859
412262,[411843],11558,292939.03,262129,0,2,411843
412268,[410940],11891,292935.97,262129,0,2,410940
412273,[411229],12395,293017.8,262129,0,3,411229
412276,[411532],12440,293019.62,262129,0,3,411532
412278,[411879],12528,293018.34,262129,0,3,411879
412283,[409739],12866,293017.12,262129,0,3,409739
412292,[411900],13337,293020.53,262129,0,3,411900
412305,[411871],15482,293018.12,262129,0,3,411871
412311,[410960],16099,293019.75,262129,0,3,410960
412314,[411238],16261,293019.16,262129,0,3,411238
412324,[411569],16795,292996.88,262129,0,4,411569
412325,[411557],16885,292992.5,262129,0,4,411557
412328,[411593],17129,292992.8,262129,0,4,411593
412329,[411913],17153,292994.97,262129,0,4,411913
412341,[410743],17446,292992.53,262129,0,4,410743
412351,[411962],17926,292993.75,262129,0,4,411962
412354,[411587],18161,292990.2,262129,0,4,411587
412356,[411557],18330,292993.62,262129,0,4,411557
412359,[411562],18649,292991.9,262129,0,4,411562
412367,[409890],19518,292990.03,262129,0,4,409890
412376,[411919],20159,292995.84,262129,0,4,411919
412383,[409913],20628,293007.5,262129,0,5,409913
412390,[411964],20892,293008.22,262129,0,5,411964
412397,[411327],21822,293007.94,262129,0,5,411327
412401,[411296],22020,293010.53,262129,0,5,411296
412408,[409639],22262,293006.22,262129,0,5,409639
412410,[410769],22377,293006.3,262129,0,5,410769
412435,[412010],23829,293008.94,262129,0,5,412010
412454,[412059],24913,292990.44,262129,0,6,412059
412462,[411054],25584,292987.38,262129,0,6,411054
412466,[409794],25774,292988.12,262129,0,6,409794
412475,[411348],26243,292989.22,262129,0,6,411348
412493,[410245],27110,292990.78,262129,0,6,410245
412497,[412050],27256,292987.7,262129,0,6,412050
412514,[409663],27981,292990.56,262129,0,6,409663
412521,[411684],28565,292990.4,262129,0,6,411684
412532,[412111],30090,292993.28,262129,0,7,412111
412534,[412121],30159,292993.12,262129,0,7,412121
412536,[410644],30396,292989.72,262129,0,7,410644
412539,[411730],30546,292990.75,262129,0,7,411730
412542,[412122],31013,292993.12,262129,0,7,412122
412545,[412121],31340,292993.12,262129,0,7,412121
412549,[412122],31657,292993.12,262129,0,7,412122
412556,[412119],32614,292991.34,262129,0,7,412119
412560,[412155],631,292931.2,262130,0,0,412155
412564,[411784],977,292933.72,262130,0,0,411784
412569,[411746],1173,292931.38,262130,0,0,411746
412578,[411784],2272,292932.78,262130,0,0,411784
412588,[411746],2785,292931.94,262130,0,0,411746
412593,[411769],3159,292933.56,262130,0,0,411769
412597,[411142],3379,292930.28,262130,0,0,411142
412609,[411474],4104,292980.84,262130,0,1,411474
412615,[411786],4671,292980.4,262130,0,1,411786
412618,[412184],4882,292980.5,262130,0,1,412184
412625,[410303],5090,292980.53,262130,0,1,410303
412626,[410142],5104,292980.03,262130,0,1,410142
412638,[411786],6037,292980.16,262130,0,1,411786
412639,[411787],6039,292979.72,262130,0,1,411787
412641,[411829],6149,292980.75,262130,0,1,411829
412649,[412189],6388,292981.16,262130,0,1,412189
412650,[412191],6495,292982.53,262130,0,1,412191
412658,[412176],7253,292982.25,262130,0,1,412176
412659,[410925],7310,292980.16,262130,0,1,410925
412663,[411468],7991,292981.6,262130,0,1,411468
412665,[412176],8171,292982.25,262130,0,1,412176
412676,[410508],8556,292935.38,262130,0,2,410508
412677,[411845],8564,292936.1,262130,0,2,411845
412696,[411849],10170,292936.22,262130,0,2,411849
412703,[411864],10411,292936.56,262130,0,2,411864
412704,[410943],10517,292937.2,262130,0,2,410943
412705,[412262],10545,292938.34,262130,0,2,412262
412720,[411859],11683,292938.25,262130,0,2,411859
412729,[412278],12424,293019.94,262130,0,3,412278
412731,[412276],12432,293021.1,262130,0,3,412276
412732,[411900],12525,293021.12,262130,0,3,411900
412738,[412292],13170,293022.06,262130,0,3,412292
412742,[410725],13247,293019.28,262130,0,3,410725
412745,[410960],13314,293021.12,262130,0,3,410960
412746,[411892],13474,293019.94,262130,0,3,411892
412762,[410717],14754,293016.88,262130,0,3,410717
412787,[412376],16603,292996.12,262130,0,4,412376
412790,[411935],16670,292995.56,262130,0,4,411935
412799,[412354],16980,292993.0,262130,0,4,412354
412815,[411265],18331,292993.12,262130,0,4,411265
412821,[410994],18488,292991.62,262130,0,4,410994
412823,[411593],18566,292994.97,262130,0,4,411593
412827,[411926],18849,292994.44,262130,0,4,411926
412829,[412324],18868,292997.25,262130,0,4,412324
412835,[411913],19071,292994.8,262130,0,4,411913
412837,[409295],19111,292992.5,262130,0,4,409295
412838,[412351],19114,292993.9,262130,0,4,412351
412840,[411962],19179,292994.78,262130,0,4,411962
412846,[411279],19600,292995.66,262130,0,4,411279
412849,[412329],19862,292996.22,262130,0,4,412329
412854,[411266],20012,292992.1,262130,0,4,411266
412862,[412390],20643,293009.53,262130,0,5,412390
412863,[410577],20701,293009.06,262130,0,5,410577
412866,[411327],20856,293009.47,262130,0,5,411327
412884,[412390],22060,293009.53,262130,0,5,412390
412892,[410406],22347,293009.53,262130,0,5,410406
412898,[412383],22563,293009.22,262130,0,5,412383
412909,[411618],23286,293009.03,262130,0,5,411618
412932,[412397],24346,293009.84,262130,0,5,412397
412935,[412493],24583,292990.2,262130,0,6,412493
412940,[412514],24858,292991.5,262130,0,6,412514
412947,[409237],25253,292990.2,262130,0,6,409237
412961,[412090],25737,292991.3,262130,0,6,412090
412968,[412064],26112,292991.62,262130,0,6,412064
412972,[412514],26165,292991.5,262130,0,6,412514
412988,[412090],26832,292993.7,262130,0,6,412090
412991,[408052],27106,292988.94,262130,0,6,408052
412993,[411707],27270,292990.44,262130,0,6,411707
412999,[412466],27524,292989.47,262130,0,6,412466
413003,[409141],27657,292988.56,262130,0,6,409141
413017,[409803],28447,292990.03,262130,0,6,409803
413022,[411721],28756,292991.28,262130,0,7,411721
413028,[406640],29388,292990.0,262130,0,7,406640
413034,[412119],30365,292991.22,262130,0,7,412119
413042,[412545],31237,292995.0,262130,0,7,412545
413051,[410861],31768,292990.53,262130,0,7,410861
413053,[412111],32038,292992.88,262130,0,7,412111
413058,[411721],32340,292991.94,262130,0,7,411721
413063,[412545],32517,292995.0,262130,0,7,412545
413064,[412532],32581,292994.6,262130,0,7,412532
413076,[411445],646,292932.47,262131,0,0,411445
413078,[412593],947,292934.44,262131,0,0,412593
413085,[412588],1500,292932.22,262131,0,0,412588
413094,[412588],2021,292932.22,262131,0,0,412588
413103,[410656],2710,292935.22,262131,0,0,410656
413108,[412560],3135,292932.16,262131,0,0,412560
413109,[411134],3154,292930.78,262131,0,0,411134
413114,[411445],3513,292933.03,262131,0,0,411445
413115,[411771],3523,292932.72,262131,0,0,411771
413116,[411434],3562,292931.84,262131,0,0,411434
413122,[412569],3900,292933.9,262131,0,0,412569
413136,[412639],4602,292981.6,262131,0,1,412639
413141,[410921],4853,292979.97,262131,0,1,410921
413164,[412191],6192,292983.25,262131,0,1,412191
413167,[412650],6391,292982.03,262131,0,1,412650
413182,[412649],7007,292982.88,262131,0,1,412649
413193,[412641],7481,292981.62,262131,0,1,412641
413197,[412650],7843,292982.03,262131,0,1,412650
413203,[411830],8051,292983.94,262131,0,1,411830
413211,[412239],8456,292938.78,262131,0,2,412239
413214,[411864],8728,292937.62,262131,0,2,411864
413215,[411843],8755,292936.56,262131,0,2,411843
413227,[412232],9108,292938.56,262131,0,2,412232
413241,[412703],10028,292938.12,262131,0,2,412703
413243,[411205],10195,292938.16,262131,0,2,411205
413250,[412720],10711,292940.38,262131,0,2,412720
413269,[412251],12006,292939.78,262131,0,2,412251
